0.10813109906989754, 0.7980443496422047
0.10813109906989754, 0.5892102187612281
0.10813109906989754, 0.4056094904897634
0.10813109906989754, 0.32876978064618845
0.10813109906989754, 0.2603397842128836
0.10813109906989754, 0.16324422928992435
0.10813109906989754, 0.1097843767059247
0.10813109906989754, 0.07212870054543251
0.10813109906989754, 0.05325389177480097
0.10813109906989754, 0.04119693107201229
0.10890229622637311, 0.02835976989162219
0.10890229622637311, 0.02143290707761638
0.10890229622637311, 0.016971871297521347
0.10967899360488721, 0.013439353527569316
0.11046123043333668, 0.010642092440647236
0.11124904621939387, 0.0086260269529279
0.11204248075250223, 0.006519123210013564
0.11284157410588562, 0.0055366012092767924
0.1144568989974344, 0.003901361700601079
0.11609534723271472, 0.002685678695328847
0.11692334586063984, 0.002280909783917965
0.1177572498219327, 0.0019828839491270716
0.12029481638180879, 0.0014985653124037577
0.12201683428846694, 0.0012433534237775994
0.12288706529929379, 0.0010808956866614338
0.12464619119770659, 0.0010078093387495954
0.1264304989484073, 0.000917989762285734
0.1291549665014885, 0.0008559185374914618
0.1328791343228689, 0.0008559185374914618
0.13768571648527597, 0.0008559185374914618
0.13965668478141738, 0.0008761280150915496
0.14165586744956166, 0.00093966483149547
0.1436836683778835, 0.0010808956866614338
0.14574049723620874, 0.001397237619877533
0.14782676955877877, 0.0018488083413111833
0.14888107849779184, 0.0023347653708304834
0.14888107849779184, 0.003089334005317039
0.15101230817872882, 0.004926829890429717
0.15208933656059112, 0.006991890120070522
0.1531740463702081, 0.011150575876507893
0.15426649239195997, 0.01998368961586938
0.15426649239195997, 0.029029385175394547
0.15426649239195997, 0.048507714278371396
0.15426649239195997, 0.10236114498224513
0.15426649239195997, 0.39625337383644643
0.1553667298009521, 0.7796360130405212
